Soundfile,Left time (sec),Right time (sec),Species,
ICLISTENHF1251_20140102T091200.088Z.wav,26.51372,28.28198,HB,
ICLISTENHF1251_20140102T091200.088Z.wav,111.5907,112.3744,FW,
ICLISTENHF1251_20140102T092200.090Z.wav,43.92497,45.19089,HB,
ICLISTENHF1251_20140102T092200.090Z.wav,78.51641,79.27997,FW,
ICLISTENHF1251_20140102T092200.090Z.wav,87.49833,87.63898,WSD,
ICLISTENHF1251_20140102T093200.092Z.wav,59.98995,61.23577,HB,
ICLISTENHF1251_20140102T093200.092Z.wav,142.4045,143.9115,FW,
ICLISTENHF1251_20140102T093200.092Z.wav,276.3704,277.0134,WSD,
ICLISTENHF1251_20140102T094200.094Z.wav,85.85064,88.00067,HB,
ICLISTENHF1251_20140102T094200.094Z.wav,139.6919,141.018,FW,
ICLISTENHF1251_20140102T094200.094Z.wav,184.7521,185.9578,WSD,
ICLISTENHF1251_20140102T095200.095Z.wav,5.96784,8.60013,HB,
ICLISTENHF1251_20140102T095200.095Z.wav,65.144,66.47019,FW,
ICLISTENHF1251_20140102T100200.098Z.wav,56.63429,58.64367,HB,
ICLISTENHF1251_20140102T100200.098Z.wav,58.20161,59.58808,FW,
ICLISTENHF1251_20140102T101200.100Z.wav,33.56664,34.89283,HB,
ICLISTENHF1251_20140102T102200.102Z.wav,31.51707,32.66241,HB,
ICLISTENHF1251_20140102T102200.102Z.wav,158.0576,158.3992,UN|WSD,
ICLISTENHF1251_20140102T103200.103Z.wav,18.05425,19.30007,HB,
ICLISTENHF1251_20140102T103200.103Z.wav,72.33758,72.53851,UN|WSD,
ICLISTENHF1251_20140102T104200.106Z.wav,22.79638,24.60482,HB,
ICLISTENHF1251_20140102T105200.107Z.wav,25.14735,26.23242,HB,
ICLISTENHF1251_20140102T105200.107Z.wav,125.787,126.6912,FW,
ICLISTENHF1251_20140102T110200.108Z.wav,18.37575,20.14401,HB,
ICLISTENHF1251_20140102T110200.108Z.wav,161.1721,162.2772,FW,
ICLISTENHF1251_20140102T111200.110Z.wav,2.73275,3.89819,FW,
ICLISTENHF1251_20140102T111200.110Z.wav,6.95244,8.58004,HB,
ICLISTENHF1251_20140102T112200.112Z.wav,24.00201,24.72539,FW,
ICLISTENHF1251_20140102T112200.112Z.wav,35.17415,36.68117,HB,
ICLISTENHF1251_20140102T113200.114Z.wav,5.56597,7.51507,HB,
ICLISTENHF1251_20140102T113200.114Z.wav,10.22772,12.03617,FW,
ICLISTENHF1251_20140102T114200.116Z.wav,43.76422,45.05023,HB,
ICLISTENHF1251_20140102T114200.116Z.wav,62.16008,62.72271,UN|WSD,
ICLISTENHF1251_20140102T114200.116Z.wav,143.8814,145.3081,FW,
ICLISTENHF1251_20140102T115200.118Z.wav,16.69791,17.56195,FW,
ICLISTENHF1251_20140102T115200.118Z.wav,27.15672,28.46283,HB,
ICLISTENHF1251_20140102T120200.120Z.wav,6.85198,8.23845,HB,
ICLISTENHF1251_20140102T120200.120Z.wav,102.6892,104.0154,FW,
ICLISTENHF1251_20140102T121200.120Z.wav,43.44272,44.54789,FW,
ICLISTENHF1251_20140102T123200.121Z.wav,139.6617,140.5458,FW,
ICLISTENHF1251_20140102T123200.121Z.wav,151.4668,153.5164,HB,
ICLISTENHF1251_20140102T124200.122Z.wav,3.43603,5.04354,HB,
ICLISTENHF1251_20140102T124200.122Z.wav,28.50301,29.60816,FW,
ICLISTENHF1251_20140102T125200.123Z.wav,11.79504,12.98058,FW,
ICLISTENHF1251_20140102T125200.123Z.wav,66.19893,67.5452,HB,
ICLISTENHF1251_20140102T130200.123Z.wav,8.21834,10.26792,HB,
ICLISTENHF1251_20140102T130200.123Z.wav,19.05894,20.08371,FW,
ICLISTENHF1251_20140102T131200.124Z.wav,21.20898,23.45948,HB,
ICLISTENHF1251_20140102T131200.124Z.wav,28.00066,29.1862,FW,
ICLISTENHF1251_20140102T132200.125Z.wav,29.5278,31.07502,HB,
ICLISTENHF1251_20140102T132200.125Z.wav,141.9725,143.2786,FW,
ICLISTENHF1251_20140102T132200.125Z.wav,232.8164,234.9464,HB,
ICLISTENHF1251_20140102T134200.128Z.wav,1.08505,4.88279,HB,
ICLISTENHF1251_20140102T134200.128Z.wav,70.20763,71.51372,FW,
ICLISTENHF1251_20140102T135200.130Z.wav,8.62022,9.84595,FW,
ICLISTENHF1251_20140102T135200.130Z.wav,13.82451,15.23108,HB,
ICLISTENHF1251_20140102T140200.132Z.wav,8.35901,10.26792,HB,
ICLISTENHF1251_20140102T140200.132Z.wav,252.9604,254.3469,FW,
ICLISTENHF1251_20140102T141200.134Z.wav,52.18352,53.14802,HB,
ICLISTENHF1251_20140102T141200.134Z.wav,66.79169,67.77629,FW,
ICLISTENHF1251_20140102T142200.137Z.wav,27.66912,29.357,HB,
ICLISTENHF1251_20140102T142200.137Z.wav,114.9263,116.2123,FW,
ICLISTENHF1251_20140102T143200.138Z.wav,12.55861,13.76423,HB,
ICLISTENHF1251_20140102T143200.138Z.wav,52.15338,53.3992,FW,
ICLISTENHF1251_20140102T144200.139Z.wav,110.6764,111.7414,HB,
ICLISTENHF1251_20140102T144200.139Z.wav,110.8372,111.9825,FW,
ICLISTENHF1251_20140102T145200.140Z.wav,5.74682,6.67112,FW,
ICLISTENHF1251_20140102T145200.140Z.wav,8.3791,9.60482,HB,
ICLISTENHF1251_20140102T150200.142Z.wav,18.80777,19.85264,HB,
ICLISTENHF1251_20140102T150200.142Z.wav,219.4038,220.6497,FW,
ICLISTENHF1251_20140102T151200.143Z.wav,10.288,11.65439,FW,
ICLISTENHF1251_20140102T151200.143Z.wav,170.9176,172.0629,HB,
ICLISTENHF1251_20140102T152200.145Z.wav,5.82719,6.85198,FW,
ICLISTENHF1251_20140102T152200.145Z.wav,36.96249,38.40923,HB,
ICLISTENHF1251_20140102T153200.146Z.wav,35.53582,36.44004,FW,
ICLISTENHF1251_20140102T153200.146Z.wav,109.6014,110.6664,HB,
ICLISTENHF1251_20140102T154200.149Z.wav,32.90355,33.58673,FW,
ICLISTENHF1251_20140102T154200.149Z.wav,36.74146,38.04756,HB,
ICLISTENHF1251_20140102T155200.151Z.wav,74.84929,75.95445,FW,
ICLISTENHF1251_20140102T155200.151Z.wav,75.03014,76.81849,HB,
ICLISTENHF1251_20140102T160200.153Z.wav,20.2947,21.94239,HB,
ICLISTENHF1251_20140102T161200.155Z.wav,69.85599,71.02142,HB,
ICLISTENHF1251_20140102T161200.155Z.wav,72.02612,73.13128,FW,
ICLISTENHF1251_20140102T162200.157Z.wav,25.74012,26.66443,FW,
ICLISTENHF1251_20140102T162200.157Z.wav,103.4628,105.9745,HB,
ICLISTENHF1251_20140102T163200.160Z.wav,9.90622,11.23242,HB,
ICLISTENHF1251_20140102T163200.160Z.wav,129.5445,130.5693,FW,
ICLISTENHF1251_20140102T164200.162Z.wav,82.03282,83.11788,FW,
ICLISTENHF1251_20140102T164200.162Z.wav,137.3107,138.6972,HB,
ICLISTENHF1251_20140102T165200.164Z.wav,58.84461,60.43202,HB,
ICLISTENHF1251_20140102T165200.164Z.wav,76.35633,78.08439,FW,
ICLISTENHF1251_20140102T170200.166Z.wav,84.92632,86.19223,FW,
ICLISTENHF1251_20140102T170200.166Z.wav,96.75151,97.49498,HB,
ICLISTENHF1251_20140102T171200.168Z.wav,94.70194,95.34494,FW,
ICLISTENHF1251_20140102T172200.171Z.wav,73.50301,74.36705,FW,
ICLISTENHF1251_20140102T173200.173Z.wav,259.2498,259.8526,FW,
ICLISTENHF1251_20140102T173200.173Z.wav,287.4815,288.5264,HB,
ICLISTENHF1251_20140102T174200.175Z.wav,186.1085,187.2739,HB,
ICLISTENHF1251_20140102T175200.177Z.wav,270.0223,270.806,FW,
ICLISTENHF1251_20140102T180200.180Z.wav,11.01139,12.45814,HB,
ICLISTENHF1251_20140102T181200.182Z.wav,61.07502,62.52177,HB,
ICLISTENHF1251_20140102T181200.182Z.wav,239.9306,241.076,FW,
ICLISTENHF1251_20140102T182200.184Z.wav,17.28064,18.6872,HB,
ICLISTENHF1251_20140102T182200.184Z.wav,39.47421,40.25786,FW,
ICLISTENHF1251_20140102T183200.186Z.wav,10.20764,10.81045,FW,
ICLISTENHF1251_20140102T183200.186Z.wav,284.789,286.3362,HB,
ICLISTENHF1251_20140102T184200.188Z.wav,210.7937,212.8432,HB,
ICLISTENHF1251_20140102T184200.188Z.wav,233.9618,234.6851,FW,
ICLISTENHF1251_20140102T185200.190Z.wav,43.94508,45.25117,FW,
ICLISTENHF1251_20140102T185200.190Z.wav,128.7106,129.6148,HB,
ICLISTENHF1251_20140102T190200.192Z.wav,80.69587,81.60008,FW,
ICLISTENHF1251_20140102T190200.192Z.wav,241.0348,242.3811,HB,
ICLISTENHF1251_20140102T191200.194Z.wav,77.34092,79.0087,HB,
ICLISTENHF1251_20140102T191200.194Z.wav,179.1058,180.5324,FW,
ICLISTENHF1251_20140102T192200.196Z.wav,32.38111,34.02879,HB,
ICLISTENHF1251_20140102T192200.196Z.wav,144.8637,146.3908,FW,
ICLISTENHF1251_20140102T193200.198Z.wav,164.146,165.3918,HB,
ICLISTENHF1251_20140102T194200.201Z.wav,197.8432,198.7073,HB,
ICLISTENHF1251_20140102T194200.201Z.wav,269.7394,271.146,FW,
ICLISTENHF1251_20140102T195200.203Z.wav,39.38379,40.89081,FW,
ICLISTENHF1251_20140102T195200.203Z.wav,113.8211,115.0669,HB,
ICLISTENHF1251_20140102T200200.205Z.wav,6.14869,8.31882,HB,
ICLISTENHF1251_20140102T200200.205Z.wav,123.215,124.4005,FW,
ICLISTENHF1251_20140102T201200.207Z.wav,6.32954,7.91694,HB,
ICLISTENHF1251_20140102T202200.209Z.wav,69.78566,71.15203,HB,
ICLISTENHF1251_20140102T203200.211Z.wav,6.59076,7.85666,HB,
ICLISTENHF1251_20140102T204200.213Z.wav,3.65707,5.04354,HB,
ICLISTENHF1251_20140102T205200.215Z.wav,103.0207,104.588,HB,
ICLISTENHF1251_20140102T210200.215Z.wav,2.85332,4.1996,HB,
ICLISTENHF1251_20140102T210200.215Z.wav,99.50385,100.1267,FW,
ICLISTENHF1251_20140102T211200.215Z.wav,2.5921,4.60147,HB,
ICLISTENHF1251_20140102T211200.215Z.wav,284.1058,284.6081,FW,
ICLISTENHF1251_20140102T212200.215Z.wav,5.74682,7.35432,HB,
ICLISTENHF1251_20140102T213200.216Z.wav,77.78298,79.43067,HB,
ICLISTENHF1251_20140102T214200.216Z.wav,140.1942,142.0428,HB,
ICLISTENHF1251_20140102T215200.217Z.wav,32.54186,33.36571,HB,
ICLISTENHF1251_20140102T220200.217Z.wav,281.5539,282.7193,HB,
ICLISTENHF1251_20140102T221200.218Z.wav,160.5492,161.6744,HB,
ICLISTENHF1251_20140102T223200.219Z.wav,31.93905,33.42599,FW,
ICLISTENHF1251_20140102T224200.220Z.wav,176.9357,177.9002,FW,
ICLISTENHF1251_20140102T225200.221Z.wav,123.3757,124.4809,FW,
ICLISTENHF1251_20140102T232200.228Z.wav,70.6497,71.73476,FW,
ICLISTENHF1251_20140102T234200.233Z.wav,148.5833,150.01,FW,
ICLISTENHF1251_20140103T001200.240Z.wav,9.0422,10.46885,HB,
ICLISTENHF1251_20140103T001200.240Z.wav,84.26847,85.29325,UN|D,
ICLISTENHF1251_20140103T001200.240Z.wav,146.5338,147.8399,FW,
ICLISTENHF1251_20140103T001200.240Z.wav,165.0035,166.2292,UN|WSD,
ICLISTENHF1251_20140103T002200.243Z.wav,7.77629,9.72539,HB,
ICLISTENHF1251_20140103T003200.245Z.wav,30.59277,32.34091,HB,
ICLISTENHF1251_20140103T004200.248Z.wav,59.04555,60.35164,HB,
ICLISTENHF1251_20140103T005200.250Z.wav,48.51641,49.58138,HB,
ICLISTENHF1251_20140103T010200.253Z.wav,168.3757,169.9832,HB,
ICLISTENHF1251_20140103T010200.253Z.wav,225.1105,226.8586,FW,
ICLISTENHF1251_20140103T011200.255Z.wav,38.58004,39.42398,HB,
ICLISTENHF1251_20140103T012200.257Z.wav,27.31748,28.14133,FW,
ICLISTENHF1251_20140103T012200.257Z.wav,82.63563,84.20295,HB,
ICLISTENHF1251_20140103T013200.260Z.wav,15.27127,16.51708,HB,
ICLISTENHF1251_20140103T014200.263Z.wav,8.7207,10.70998,HB,
ICLISTENHF1251_20140103T015200.265Z.wav,76.55727,77.94373,HB,
ICLISTENHF1251_20140103T015200.265Z.wav,76.61754,77.18017,FW,
ICLISTENHF1251_20140103T020200.267Z.wav,23.72069,25.99129,HB,
ICLISTENHF1251_20140103T021200.268Z.wav,3.8781,5.40522,HB,
ICLISTENHF1251_20140103T021200.268Z.wav,175.931,176.9758,FW,
ICLISTENHF1251_20140103T022200.271Z.wav,8.90154,9.86604,FW,
ICLISTENHF1251_20140103T022200.271Z.wav,64.24983,66.11855,HB,
ICLISTENHF1251_20140103T023200.271Z.wav,1.70797,3.81782,HB,
ICLISTENHF1251_20140103T023200.271Z.wav,25.70998,26.21232,FW,
ICLISTENHF1251_20140103T024200.271Z.wav,78.18486,79.79236,HB,
ICLISTENHF1251_20140103T024200.271Z.wav,296.1821,296.7046,FW,
ICLISTENHF1251_20140103T025200.271Z.wav,11.77495,13.76423,HB,
ICLISTENHF1251_20140103T025200.271Z.wav,164.3268,164.6885,FW,
ICLISTENHF1251_20140103T030200.271Z.wav,34.41058,35.99799,HB,
ICLISTENHF1251_20140103T030200.271Z.wav,96.55057,97.29403,FW,
ICLISTENHF1251_20140103T031200.271Z.wav,18.37575,19.58138,HB,
ICLISTENHF1251_20140103T031200.271Z.wav,248.2685,248.7508,FW,
ICLISTENHF1251_20140103T032200.271Z.wav,16.82853,18.5566,HB,
ICLISTENHF1251_20140103T032200.271Z.wav,112.4146,113.4393,FW,
ICLISTENHF1251_20140103T033200.272Z.wav,27.83992,29.1862,HB,
ICLISTENHF1251_20140103T033200.272Z.wav,271.296,271.9591,FW,
ICLISTENHF1251_20140103T034200.272Z.wav,22.42465,23.2284,FW,
ICLISTENHF1251_20140103T034200.272Z.wav,41.91561,43.84461,HB,
ICLISTENHF1251_20140103T035200.273Z.wav,34.35029,34.83254,UN|SW,
ICLISTENHF1251_20140103T035200.273Z.wav,36.86202,38.10784,HB,
ICLISTENHF1251_20140103T035200.273Z.wav,45.91427,46.51707,FW,
ICLISTENHF1251_20140103T040200.273Z.wav,9.80575,10.97119,HB,
ICLISTENHF1251_20140103T040200.273Z.wav,75.67314,76.07502,FW,
ICLISTENHF1251_20140103T041200.273Z.wav,18.48627,19.18955,FW,
ICLISTENHF1251_20140103T041200.273Z.wav,33.57669,34.68184,HB,
ICLISTENHF1251_20140103T042200.273Z.wav,55.85064,57.47823,FW,
ICLISTENHF1251_20140103T042200.273Z.wav,57.71936,57.81983,UN|WSD,
ICLISTENHF1251_20140103T042200.273Z.wav,166.4366,168.6872,HB,
ICLISTENHF1251_20140103T043200.273Z.wav,14.62827,15.89416,HB,
ICLISTENHF1251_20140103T043200.273Z.wav,33.22505,34.31011,FW,
ICLISTENHF1251_20140103T043200.273Z.wav,160.1473,160.3282,UN|WSD,      
ICLISTENHF1251_20140103T044200.273Z.wav,41.11186,42.77964,FW,
ICLISTENHF1251_20140103T044200.273Z.wav,46.4568,46.69792,UN|WSD,      
ICLISTENHF1251_20140103T044200.273Z.wav,255.0502,255.8138,HB,
ICLISTENHF1251_20140103T045200.273Z.wav,10.58942,10.75017,UN|WSD,      
ICLISTENHF1251_20140103T045200.273Z.wav,258.0241,259.2699,FW,
ICLISTENHF1251_20140103T050200.273Z.wav,40.18754,41.19222,HB,
ICLISTENHF1251_20140103T050200.273Z.wav,179.8291,180.1306,UN|WSD,      
ICLISTENHF1251_20140103T050200.273Z.wav,275.6965,275.9778,FW,
ICLISTENHF1251_20140103T051200.273Z.wav,36.58071,37.40455,HB,
ICLISTENHF1251_20140103T051200.273Z.wav,72.41795,72.67917,UN|WSD,      
ICLISTENHF1251_20140103T051200.273Z.wav,158.7608,160.0267,FW,
ICLISTENHF1251_20140103T052200.273Z.wav,55.48895,56.83523,HB,
ICLISTENHF1251_20140103T052200.273Z.wav,89.78902,90.01005,UN|WSD,      
ICLISTENHF1251_20140103T053200.274Z.wav,12.83992,13.34225,FW,
ICLISTENHF1251_20140103T053200.274Z.wav,40.86068,40.96115,UN|WSD,      
ICLISTENHF1251_20140103T053200.274Z.wav,181.2357,182.6021,HB,
ICLISTENHF1251_20140103T054200.274Z.wav,19.1996,20.20429,HB,
ICLISTENHF1251_20140103T054200.274Z.wav,76.34627,76.9491,FW,
ICLISTENHF1251_20140103T054200.274Z.wav,153.8881,154.089,UN|WSD,      
ICLISTENHF1251_20140103T055200.275Z.wav,48.33557,49.8426,HB,
ICLISTENHF1251_20140103T055200.275Z.wav,139.1192,140.0033,FW,
ICLISTENHF1251_20140103T055200.275Z.wav,248.0174,248.1781,UN|WSD,      
ICLISTENHF1251_20140103T060200.275Z.wav,156.2491,156.4902,UN|WSD,      
ICLISTENHF1251_20140103T060200.275Z.wav,253.8044,254.8292,FW,
ICLISTENHF1251_20140103T060200.275Z.wav,267.8801,268.5633,HB,
ICLISTENHF1251_20140103T061200.275Z.wav,29.68854,30.13061,FW,
ICLISTENHF1251_20140103T061200.275Z.wav,71.99598,72.31747,UN|WSD,      
ICLISTENHF1251_20140103T062200.276Z.wav,18.5365,19.54119,FW,
ICLISTENHF1251_20140103T062200.276Z.wav,22.65573,22.89685,UN|WSD,      
ICLISTENHF1251_20140103T062200.276Z.wav,128.8211,130.4487,HB,
ICLISTENHF1251_20140103T063200.277Z.wav,42.27729,42.47823,UN|WSD,      
ICLISTENHF1251_20140103T063200.277Z.wav,132.2973,132.7394,FW,
ICLISTENHF1251_20140103T063200.277Z.wav,238.0207,238.9852,HB,
ICLISTENHF1251_20140103T064200.281Z.wav,47.62224,47.82317,UN|WSD,      
ICLISTENHF1251_20140103T064200.281Z.wav,140.0837,140.9477,HB,
ICLISTENHF1251_20140103T064200.281Z.wav,174.9866,175.3683,FW,
ICLISTENHF1251_20140103T065200.284Z.wav,40.18754,40.54922,UN|WSD,      
ICLISTENHF1251_20140103T065200.284Z.wav,68.97187,69.55459,FW,
ICLISTENHF1251_20140103T065200.284Z.wav,157.6557,159.1024,HB,
ICLISTENHF1251_20140103T070200.287Z.wav,26.6142,26.85532,UN|WSD,      
ICLISTENHF1251_20140103T070200.287Z.wav,141.0984,142.083,HB,
ICLISTENHF1251_20140103T071200.290Z.wav,109.501,109.6818,UN|WSD,      
ICLISTENHF1251_20140103T071200.290Z.wav,260.0033,261.1888,HB,
ICLISTENHF1251_20140103T072200.294Z.wav,65.50569,66.71132,HB,
ICLISTENHF1251_20140103T072200.294Z.wav,77.73275,77.8935,UN|WSD,      
ICLISTENHF1251_20140103T072200.294Z.wav,119.7086,120.1306,FW,
ICLISTENHF1251_20140103T073200.297Z.wav,16.19558,17.76289,HB,
ICLISTENHF1251_20140103T073200.297Z.wav,39.48426,40.18754,FW,
ICLISTENHF1251_20140103T073200.297Z.wav,65.9578,66.19893,UN|WSD,      
ICLISTENHF1251_20140103T074200.301Z.wav,21.61085,21.93235,UN|WSD,      
ICLISTENHF1251_20140103T074200.301Z.wav,156.1085,157.2739,HB,
ICLISTENHF1251_20140103T074200.301Z.wav,209.9698,210.653,FW,
ICLISTENHF1251_20140103T075200.304Z.wav,29.96986,30.21098,UN|WSD,      
ICLISTENHF1251_20140103T075200.304Z.wav,114.1929,115.1373,FW,
ICLISTENHF1251_20140103T075200.304Z.wav,162.9604,164.4474,HB,
ICLISTENHF1251_20140103T080200.307Z.wav,1.36637,2.51171,HB,
ICLISTENHF1251_20140103T080200.307Z.wav,52.19357,52.91695,FW,
ICLISTENHF1251_20140103T080200.307Z.wav,58.42264,58.70395,UN|WSD,      
ICLISTENHF1251_20140103T081200.311Z.wav,70.20763,71.83522,HB,
ICLISTENHF1251_20140103T081200.311Z.wav,88.76422,89.24648,FW,
ICLISTENHF1251_20140103T081200.311Z.wav,148.4025,148.945,UN|WSD,      
ICLISTENHF1251_20140103T082200.314Z.wav,11.25251,13.00067,HB,
ICLISTENHF1251_20140103T082200.314Z.wav,33.46618,34.02879,UN|WSD,      
ICLISTENHF1251_20140103T082200.314Z.wav,130.1674,131.1118,WSD,
ICLISTENHF1251_20140103T083200.316Z.wav,11.19223,12.79973,HB,
ICLISTENHF1251_20140103T083200.316Z.wav,49.96316,50.24447,WSD,
ICLISTENHF1251_20140103T083200.316Z.wav,53.21835,53.94172,FW,
ICLISTENHF1251_20140103T083200.316Z.wav,195.0703,197.0194,HB,
ICLISTENHF1251_20140103T084200.320Z.wav,13.5633,15.67314,HB,
ICLISTENHF1251_20140103T084200.320Z.wav,118.7039,119.3268,FW,
ICLISTENHF1251_20140103T084200.320Z.wav,251.7548,251.9959,UN|WSD,      
ICLISTENHF1251_20140103T085200.322Z.wav,3.45613,4.98326,HB,
ICLISTENHF1251_20140103T085200.322Z.wav,23.42933,24.21298,FW,
ICLISTENHF1251_20140103T090200.325Z.wav,18.29538,19.78232,HB,
ICLISTENHF1251_20140103T091200.328Z.wav,32.13998,33.68721,HB,
ICLISTENHF1251_20140103T091200.328Z.wav,253.7039,254.4273,FW,
ICLISTENHF1251_20140103T092200.331Z.wav,45.66309,46.6075,FW,
ICLISTENHF1251_20140103T092200.331Z.wav,60.93436,62.54186,HB,
ICLISTENHF1251_20140103T093200.334Z.wav,42.31747,43.8647,HB,
ICLISTENHF1251_20140103T093200.334Z.wav,261.0281,262.2337,FW,
ICLISTENHF1251_20140103T094200.337Z.wav,19.98326,21.02813,HB,
ICLISTENHF1251_20140103T094200.337Z.wav,116.4333,116.9758,FW,
ICLISTENHF1251_20140103T095200.340Z.wav,51.39987,51.86202,FW,
ICLISTENHF1251_20140103T095200.340Z.wav,65.53583,67.08305,HB,
ICLISTENHF1251_20140103T100200.342Z.wav,31.59745,32.36102,FW,
ICLISTENHF1251_20140103T100200.342Z.wav,45.1708,46.53717,HB,
ICLISTENHF1251_20140103T101200.345Z.wav,3.81782,5.14401,HB,
ICLISTENHF1251_20140103T101200.345Z.wav,153.5264,154.7119,FW,
ICLISTENHF1251_20140103T102200.348Z.wav,8.58004,9.42397,FW,
ICLISTENHF1251_20140103T102200.348Z.wav,25.89082,26.17214,UN|WSD,      
ICLISTENHF1251_20140103T102200.348Z.wav,67.84662,69.05223,HB,
ICLISTENHF1251_20140103T103200.350Z.wav,34.18955,34.45077,UN|WSD,      
ICLISTENHF1251_20140103T103200.350Z.wav,65.8071,66.47019,FW,
ICLISTENHF1251_20140103T103200.350Z.wav,175.3884,176.6142,HB,
ICLISTENHF1251_20140103T104200.353Z.wav,11.11186,12.35767,HB,
ICLISTENHF1251_20140103T104200.353Z.wav,19.60147,20.42532,FW,
ICLISTENHF1251_20140103T104200.353Z.wav,31.4367,31.95914,UN|WSD,      
ICLISTENHF1251_20140103T105200.355Z.wav,10.41558,11.13895,WSD,
ICLISTENHF1251_20140103T105200.355Z.wav,17.66943,18.57365,FW,
ICLISTENHF1251_20140103T105200.355Z.wav,44.23339,45.88108,HB,
ICLISTENHF1251_20140103T110200.358Z.wav,28.50301,29.8493,HB,
ICLISTENHF1251_20140103T110200.358Z.wav,47.9136,48.65707,FW,
ICLISTENHF1251_20140103T110200.358Z.wav,69.87608,70.25787,WSD,
ICLISTENHF1251_20140103T111200.360Z.wav,15.01005,16.89886,HB,
ICLISTENHF1251_20140103T111200.360Z.wav,58.06095,58.72405,WSD,
ICLISTENHF1251_20140103T111200.360Z.wav,84.56464,85.46885,FW,
ICLISTENHF1251_20140103T112200.362Z.wav,26.41326,28.00066,HB,
ICLISTENHF1251_20140103T112200.362Z.wav,211.0549,212.0395,FW,
ICLISTENHF1251_20140103T113200.365Z.wav,37.06296,38.59008,HB,
ICLISTENHF1251_20140103T113200.365Z.wav,118.8446,119.5077,FW,
ICLISTENHF1251_20140103T113200.365Z.wav,173.5699,174.2732,UN|WSD,      
ICLISTENHF1251_20140103T114200.367Z.wav,13.46283,15.25117,HB,
ICLISTENHF1251_20140103T114200.367Z.wav,279.434,280.0971,UN|WSD,      
ICLISTENHF1251_20140103T115200.370Z.wav,35.87743,36.80173,FW,
ICLISTENHF1251_20140103T115200.370Z.wav,97.96718,99.69524,HB,
ICLISTENHF1251_20140103T115200.370Z.wav,145.4487,145.9711,UN|WSD,      
ICLISTENHF1251_20140103T120200.372Z.wav,10.08707,11.63429,FW,
ICLISTENHF1251_20140103T120200.372Z.wav,70.79035,72.73945,HB,
ICLISTENHF1251_20140103T120200.372Z.wav,81.6209,82.36437,UN|WSD,      
ICLISTENHF1251_20140103T121200.374Z.wav,18.47622,19.58138,FW,
ICLISTENHF1251_20140103T121200.374Z.wav,26.99598,28.18151,HB,
ICLISTENHF1251_20140103T121200.374Z.wav,127.3844,127.7059,UN|WSD,      
ICLISTENHF1251_20140103T122200.377Z.wav,20.04354,22.4146,HB,
ICLISTENHF1251_20140103T122200.377Z.wav,30.25116,30.39183,UN|WSD,      
ICLISTENHF1251_20140103T122200.377Z.wav,72.65908,73.76422,FW,
ICLISTENHF1251_20140103T123200.379Z.wav,26.59411,28.18151,HB,
ICLISTENHF1251_20140103T123200.379Z.wav,27.45814,27.98058,UN|WSD,      
ICLISTENHF1251_20140103T123200.379Z.wav,277.3342,277.8365,FW,
ICLISTENHF1251_20140103T124200.382Z.wav,16.29605,16.85867,UN|WSD,      
ICLISTENHF1251_20140103T124200.382Z.wav,40.68989,43.62358,HB,
ICLISTENHF1251_20140103T124200.382Z.wav,267.9604,268.6637,FW,
ICLISTENHF1251_20140103T125200.384Z.wav,6.26925,8.53985,HB,
ICLISTENHF1251_20140103T125200.384Z.wav,26.15203,26.55391,UN|WSD,      
ICLISTENHF1251_20140103T125200.384Z.wav,190.6697,191.373,FW,
ICLISTENHF1251_20140103T130200.386Z.wav,25.46885,28.08104,HB,
ICLISTENHF1251_20140103T130200.386Z.wav,52.32417,52.84662,FW,
ICLISTENHF1251_20140103T130200.386Z.wav,67.66577,68.22839,UN|WSD,      
ICLISTENHF1251_20140103T131200.388Z.wav,59.96985,61.51707,HB,
ICLISTENHF1251_20140103T131200.388Z.wav,95.78701,96.08841,UN|WSD,      
ICLISTENHF1251_20140103T131200.388Z.wav,220.8606,221.4032,FW,
ICLISTENHF1251_20140103T132200.390Z.wav,35.73677,38.02746,HB,
ICLISTENHF1251_20140103T132200.390Z.wav,38.44943,39.13262,FW,
ICLISTENHF1251_20140103T133200.392Z.wav,56.13195,57.11653,HB,
ICLISTENHF1251_20140103T133200.392Z.wav,196.0549,196.4567,UN|WSD,      
ICLISTENHF1251_20140103T134200.394Z.wav,9.96651,11.8955,HB,
ICLISTENHF1251_20140103T134200.394Z.wav,214.6215,215.8071,FW,
ICLISTENHF1251_20140103T135200.395Z.wav,25.99129,26.87541,FW,
ICLISTENHF1251_20140103T135200.395Z.wav,36.6008,38.67046,HB,
ICLISTENHF1251_20140103T135200.395Z.wav,129.9564,130.298,UN|WSD,      
ICLISTENHF1251_20140103T140200.397Z.wav,25.3081,27.2572,HB,
ICLISTENHF1251_20140103T140200.397Z.wav,27.83992,28.42264,UN|WSD,      
ICLISTENHF1251_20140103T140200.397Z.wav,172.9973,173.4996,FW,
ICLISTENHF1251_20140103T141200.398Z.wav,10.99129,12.77964,HB,
ICLISTENHF1251_20140103T141200.398Z.wav,100.1071,100.4085,UN|WSD,      
ICLISTENHF1251_20140103T142200.400Z.wav,6.10851,8.43937,HB,
ICLISTENHF1251_20140103T142200.400Z.wav,14.58808,14.86939,UN|WSD,      
ICLISTENHF1251_20140103T143200.402Z.wav,8.84126,9.46416,FW,
ICLISTENHF1251_20140103T143200.402Z.wav,51.63094,53.62023,HB,
